django.utils.autoreload INFO 2025-02-21 19:38:51,507 autoreload 20648 692 Watching for file changes with StatReloader
django.utils.autoreload DEBUG 2025-02-21 19:38:54,177 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\sessions\migrations\0001_initial.py first seen with mtime 1739764110.4681318
django.utils.autoreload DEBUG 2025-02-21 19:38:54,178 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py first seen with mtime 1739764108.4532926
django.utils.autoreload DEBUG 2025-02-21 19:38:54,180 autoreload 20648 692 File F:\python\env\Lib\site-packages\django_apscheduler\migrations\__init__.py first seen with mtime 1740113078.011734
django.utils.autoreload DEBUG 2025-02-21 19:38:54,180 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0004_alter_user_username_opts.py first seen with mtime 1739764108.4522924
django.utils.autoreload DEBUG 2025-02-21 19:38:54,182 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0007_alter_validators_add_error_messages.py first seen with mtime 1739764108.4542913
django.utils.autoreload DEBUG 2025-02-21 19:38:54,183 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0003_alter_user_email_max_length.py first seen with mtime 1739764108.4522924
django.utils.autoreload DEBUG 2025-02-21 19:38:54,186 autoreload 20648 692 File F:\python\env\Lib\site-packages\django_apscheduler\migrations\0004_auto_20200717_1043.py first seen with mtime 1740113078.0087357
django.utils.autoreload DEBUG 2025-02-21 19:38:54,187 autoreload 20648 692 File F:\python\env\Lib\site-packages\django_apscheduler\migrations\0002_auto_20180412_0758.py first seen with mtime 1740113078.0077379
django.utils.autoreload DEBUG 2025-02-21 19:38:54,187 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0006_require_contenttypes_0002.py first seen with mtime 1739764108.4542913
django.utils.autoreload DEBUG 2025-02-21 19:38:54,188 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py first seen with mtime 1739764108.4512968
django.utils.autoreload DEBUG 2025-02-21 19:38:54,191 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\auth\migrations\0010_alter_group_name_max_length.py first seen with mtime 1739764108.4564905
django.utils.autoreload DEBUG 2025-02-21 19:38:54,193 autoreload 20648 692 File F:\python\advocatediary\v1\migrations\__init__.py first seen with mtime 1738476638.5927048
django.utils.autoreload DEBUG 2025-02-21 19:38:54,194 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py first seen with mtime 1739764108.8387592
django.utils.autoreload DEBUG 2025-02-21 19:38:54,196 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\admin\migrations\__init__.py first seen with mtime 1739764107.9385457
django.utils.autoreload DEBUG 2025-02-21 19:38:54,196 autoreload 20648 692 File F:\python\env\Lib\site-packages\django_apscheduler\migrations\0001_initial.py first seen with mtime 1740113078.0067382
django.utils.autoreload DEBUG 2025-02-21 19:38:54,198 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py first seen with mtime 1739764107.9385457
django.utils.autoreload DEBUG 2025-02-21 19:38:54,199 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\sessions\migrations\__init__.py first seen with mtime 1739764110.4691312
django.utils.autoreload DEBUG 2025-02-21 19:38:54,202 autoreload 20648 692 File F:\python\env\Lib\site-packages\django\contrib\admin\migrations\0001_initial.py first seen with mtime 1739764107.9375508
django.utils.autoreload DEBUG 2025-02-21 19:38:54,203 autoreload 20648 692 File F:\python\advocatediary\advocatediary\wsgi.py first seen with mtime 1739762419.0737605
django.utils.autoreload DEBUG 2025-02-21 19:38:54,203 autoreload 20648 692 File F:\python\advocatediary\v1\migrations\0001_initial.py first seen with mtime 1740146834.1713169
django.db.backends DEBUG 2025-02-21 19:39:01,548 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."next_run_time" <= '2025-02-21 14:09:01.547380' ORDER BY "django_apscheduler_djangojob"."next_run_time" ASC; args=('2025-02-21 14:09:01.547380',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,550 utils 20648 22368 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,551 utils 20648 17572 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,551 utils 20648 22368 (0.001) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."next_run_time", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."id" = 'delete_old_job_executions' LIMIT 21; args=('delete_old_job_executions',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,553 utils 20648 22368 (0.001) UPDATE "django_apscheduler_djangojob" SET "next_run_time" = '2025-02-21 14:09:11.545512', "job_state" = X'8005951F020000000000007D94288C0776657273696F6E944B018C026964948C1964656C6574655F6F6C645F6A6F625F657865637574696F6E73948C0466756E63948C3B6164766F6361746564696172792E7363686564756C65722E7363686564756C65723A64656C6574655F6F6C645F6A6F625F657865637574696F6E73948C0774726967676572948C1D61707363686564756C65722E74726967676572732E696E74657276616C948C0F496E74657276616C547269676765729493942981947D942868014B028C0874696D657A6F6E65948C086275696C74696E73948C07676574617474729493948C087A6F6E65696E666F948C085A6F6E65496E666F9493948C095F756E7069636B6C6594869452948C0D417369612F43616C6375747461944B01869452948C0A73746172745F64617465948C086461746574696D65948C086461746574696D65949394430A07E902151327010852E8946818869452948C08656E645F64617465944E8C08696E74657276616C94681A8C0974696D6564656C74619493944B004B0A4B00879452948C066A6974746572944E75628C086578656375746F72948C0764656661756C74948C046172677394298C066B7761726773947D948C046E616D659468038C126D6973666972655F67726163655F74696D65944B018C08636F616C6573636594888C0D6D61785F696E7374616E636573944B018C0D6E6578745F72756E5F74696D6594681C430A07E9021513270B0852E894681886945294752E' WHERE "django_apscheduler_djangojob"."id" = 'delete_old_job_executions'; args=('2025-02-21 14:09:11.545512', <memory at 0x000001F55F184340>, 'delete_old_job_executions'); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,623 utils 20648 22368 (0.070) COMMIT; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,625 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."next_run_time", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."next_run_time" IS NOT NULL ORDER BY "django_apscheduler_djangojob"."next_run_time" ASC LIMIT 1; args=(); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,625 utils 20648 22368 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,626 utils 20648 17572 (0.074) DELETE FROM "django_apscheduler_djangojobexecution" WHERE "django_apscheduler_djangojobexecution"."run_time" <= '2025-02-21 14:08:59.549783'; args=('2025-02-21 14:08:59.549783',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,627 utils 20648 17572 (0.000) COMMIT; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,628 utils 20648 22368 (0.001) SELECT "django_apscheduler_djangojobexecution"."id", "django_apscheduler_djangojobexecution"."job_id", "django_apscheduler_djangojobexecution"."status", "django_apscheduler_djangojobexecution"."run_time", "django_apscheduler_djangojobexecution"."duration", "django_apscheduler_djangojobexecution"."finished", "django_apscheduler_djangojobexecution"."exception", "django_apscheduler_djangojobexecution"."traceback" FROM "django_apscheduler_djangojobexecution" WHERE ("django_apscheduler_djangojobexecution"."job_id" = 'delete_old_job_executions' AND "django_apscheduler_djangojobexecution"."run_time" = '2025-02-21 14:09:01.545512') LIMIT 21; args=('delete_old_job_executions', '2025-02-21 14:09:01.545512'); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,629 utils 20648 22368 (0.000) ROLLBACK; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,631 utils 20648 22368 (0.002) INSERT INTO "django_apscheduler_djangojobexecution" ("job_id", "status", "run_time", "duration", "finished", "exception", "traceback") VALUES ('delete_old_job_executions', 'Started execution', '2025-02-21 14:09:01.545512', NULL, NULL, NULL, NULL) RETURNING "django_apscheduler_djangojobexecution"."id"; args=('delete_old_job_executions', 'Started execution', '2025-02-21 14:09:01.545512', None, None, None, None); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,705 utils 20648 17572 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,707 utils 20648 17572 (0.001) SELECT "django_apscheduler_djangojobexecution"."id", "django_apscheduler_djangojobexecution"."job_id", "django_apscheduler_djangojobexecution"."status", "django_apscheduler_djangojobexecution"."run_time", "django_apscheduler_djangojobexecution"."duration", "django_apscheduler_djangojobexecution"."finished", "django_apscheduler_djangojobexecution"."exception", "django_apscheduler_djangojobexecution"."traceback" FROM "django_apscheduler_djangojobexecution" WHERE ("django_apscheduler_djangojobexecution"."job_id" = 'delete_old_job_executions' AND "django_apscheduler_djangojobexecution"."run_time" = '2025-02-21 14:09:01.545512') LIMIT 21; args=('delete_old_job_executions', '2025-02-21 14:09:01.545512'); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,709 utils 20648 17572 (0.001) UPDATE "django_apscheduler_djangojobexecution" SET "job_id" = 'delete_old_job_executions', "status" = 'Executed', "run_time" = '2025-02-21 14:09:01.545512', "duration" = '0.16', "finished" = '1740146941.70', "exception" = NULL, "traceback" = NULL WHERE "django_apscheduler_djangojobexecution"."id" = 1; args=('delete_old_job_executions', 'Executed', '2025-02-21 14:09:01.545512', '0.16', '1740146941.70', 1); alias=default
django.db.backends DEBUG 2025-02-21 19:39:01,786 utils 20648 17572 (0.077) COMMIT; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,556 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."next_run_time" <= '2025-02-21 14:09:11.554807' ORDER BY "django_apscheduler_djangojob"."next_run_time" ASC; args=('2025-02-21 14:09:11.554807',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,557 utils 20648 22368 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,558 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."next_run_time", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."id" = 'delete_old_job_executions' LIMIT 21; args=('delete_old_job_executions',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,560 utils 20648 22368 (0.001) UPDATE "django_apscheduler_djangojob" SET "next_run_time" = '2025-02-21 14:09:21.545512', "job_state" = X'8005951F020000000000007D94288C0776657273696F6E944B018C026964948C1964656C6574655F6F6C645F6A6F625F657865637574696F6E73948C0466756E63948C3B6164766F6361746564696172792E7363686564756C65722E7363686564756C65723A64656C6574655F6F6C645F6A6F625F657865637574696F6E73948C0774726967676572948C1D61707363686564756C65722E74726967676572732E696E74657276616C948C0F496E74657276616C547269676765729493942981947D942868014B028C0874696D657A6F6E65948C086275696C74696E73948C07676574617474729493948C087A6F6E65696E666F948C085A6F6E65496E666F9493948C095F756E7069636B6C6594869452948C0D417369612F43616C6375747461944B01869452948C0A73746172745F64617465948C086461746574696D65948C086461746574696D65949394430A07E902151327010852E8946818869452948C08656E645F64617465944E8C08696E74657276616C94681A8C0974696D6564656C74619493944B004B0A4B00879452948C066A6974746572944E75628C086578656375746F72948C0764656661756C74948C046172677394298C066B7761726773947D948C046E616D659468038C126D6973666972655F67726163655F74696D65944B018C08636F616C6573636594888C0D6D61785F696E7374616E636573944B018C0D6E6578745F72756E5F74696D6594681C430A07E902151327150852E894681886945294752E' WHERE "django_apscheduler_djangojob"."id" = 'delete_old_job_executions'; args=('2025-02-21 14:09:21.545512', <memory at 0x000001F55F184340>, 'delete_old_job_executions'); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,562 utils 20648 17572 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,643 utils 20648 22368 (0.082) COMMIT; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,644 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojob"."id", "django_apscheduler_djangojob"."next_run_time", "django_apscheduler_djangojob"."job_state" FROM "django_apscheduler_djangojob" WHERE "django_apscheduler_djangojob"."next_run_time" IS NOT NULL ORDER BY "django_apscheduler_djangojob"."next_run_time" ASC LIMIT 1; args=(); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,645 utils 20648 22368 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,646 utils 20648 22368 (0.000) SELECT "django_apscheduler_djangojobexecution"."id", "django_apscheduler_djangojobexecution"."job_id", "django_apscheduler_djangojobexecution"."status", "django_apscheduler_djangojobexecution"."run_time", "django_apscheduler_djangojobexecution"."duration", "django_apscheduler_djangojobexecution"."finished", "django_apscheduler_djangojobexecution"."exception", "django_apscheduler_djangojobexecution"."traceback" FROM "django_apscheduler_djangojobexecution" WHERE ("django_apscheduler_djangojobexecution"."job_id" = 'delete_old_job_executions' AND "django_apscheduler_djangojobexecution"."run_time" = '2025-02-21 14:09:11.545512') LIMIT 21; args=('delete_old_job_executions', '2025-02-21 14:09:11.545512'); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,646 utils 20648 22368 (0.000) ROLLBACK; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,649 utils 20648 22368 (0.002) INSERT INTO "django_apscheduler_djangojobexecution" ("job_id", "status", "run_time", "duration", "finished", "exception", "traceback") VALUES ('delete_old_job_executions', 'Started execution', '2025-02-21 14:09:11.545512', NULL, NULL, NULL, NULL) RETURNING "django_apscheduler_djangojobexecution"."id"; args=('delete_old_job_executions', 'Started execution', '2025-02-21 14:09:11.545512', None, None, None, None); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,756 utils 20648 17572 (0.193) DELETE FROM "django_apscheduler_djangojobexecution" WHERE "django_apscheduler_djangojobexecution"."run_time" <= '2025-02-21 14:09:09.559518'; args=('2025-02-21 14:09:09.559518',); alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,856 utils 20648 17572 (0.100) COMMIT; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,860 utils 20648 17572 (0.000) BEGIN; args=None; alias=default
django.db.backends DEBUG 2025-02-21 19:39:11,862 utils 20648 17572 (0.002) SELECT "django_apscheduler_djangojobexecution"."id", "django_apscheduler_djangojobexecution"."job_id", "django_apscheduler_djangojobexecution"."status", "django_apscheduler_djangojobexecution"."run_time", "django_apscheduler_djangojobexecution"."duration", "django_apscheduler_djangojobexecution"."finished", "django_apscheduler_djangojobexecution"."exception", "django_apscheduler_djangojobexecution"."traceback" FROM "django_apscheduler_djangojobexecution" WHERE ("django_apscheduler_djangojobexecution"."job_id" = 'delete_old_job_executions' AND "django_apscheduler_djangojobexecution"."run_time" = '2025-02-21 14:09:11.545512') LIMIT 21; args=('delete_old_job_executions', '2025-02-21 14:09:11.545512'); alias=default
